Wochendatum	Gruppe	Sterbefallzahl	Erwartete_Sterbefahllzahl	zscore	Hochrechnung
2025-11-23	Sachsen	1106	1121.68204596428	-0.232941304733834	nein
2025-11-30	Sachsen	1176	1132.69414642007	0.634514101368485	nein
2025-12-07	Sachsen	1118	1142.89657973379	-0.366714433956528	nein
2025-12-14	Sachsen	1150	1152.11171562039	-0.0308708044656952	nein
2025-12-21	Sachsen	1171	1160.17514440783	0.157377495132652	nein
2025-12-28	Sachsen	1222	1166.93974818742	0.793128257716431	nein
2026-01-04	Sachsen	1334	1172.27952045815	2.29114400818929	nein
2026-01-11	Sachsen	1409	1176.09296579415	3.26453800209673	nein
2026-01-18	Sachsen	1349	1178.30592167922	2.40893258807579	nein
2026-01-25	Sachsen	1303	1178.87366627489	1.76174634102367	nein
2026-02-01	Sachsen	1273	1177.78220742761	1.35708962491365	nein
2026-02-08	Sachsen	1258	1175.04868761567	1.18542527340092	nein
2026-02-15	Sachsen	1318	1170.72088393102	2.09031491108444	nein
2026-02-22	Sachsen	1212	1164.8758282113	0.679491688684959	nein
2026-03-01	Sachsen	1276	1157.6176165376	1.69541906015415	nein
2026-03-08	Sachsen	1108	1149.07451614926	-0.603782846092005	nein
2026-03-15	Sachsen	1101	1139.39550859541	-0.566519579791236	nein
2026-03-22	Sachsen	1110	1128.7464286568	-0.277056720973233	ja
2026-03-29	Sachsen	1051	1117.30586821994	-0.992034617732151	ja
2026-04-05	Sachsen	1117	1105.26101288011	0.174473205365372	ja
2026-04-12	Sachsen	1044	1092.80356754083	-0.736179630823378	ja
2026-04-19	Sachsen	1089	1080.12590738348	0.13342197442604	ja
2026-04-26	Sachsen	1098	1067.41756453725	0.460890480282777	ja
2026-05-03	Sachsen	1158	1054.86213107206	1.54608994436536	ja
2016-05-15	Sachsen-Anhalt	659	598.300204910699	1.80086820083598	nein
2016-05-22	Sachsen-Anhalt	565	591.755245116532	-0.817888139123356	nein
2016-05-29	Sachsen-Anhalt	598	585.455341663591	0.381397154089329	nein
2016-06-05	Sachsen-Anhalt	572	579.485153763806	-0.230138263318304	nein
2016-06-12	Sachsen-Anhalt	509	573.922248308738	-2.04190574667406	nein
2016-06-19	Sachsen-Anhalt	520	568.8365726765	-1.53580282131928	nein
2016-06-26	Sachsen-Anhalt	640	564.290116185048	2.30637114314507	nein
2016-07-03	Sachsen-Anhalt	542	560.336726262875	-0.575991574585932	nein
2016-07-10	Sachsen-Anhalt	566	557.022043352855	0.280617148117651	nein
2016-07-17	Sachsen-Anhalt	578	554.383518825076	0.736896755923548	nein
2016-07-24	Sachsen-Anhalt	603	552.450482410439	1.56812488383802	nein
2016-07-31	Sachsen-Anhalt	599	551.244229512485	1.48448823257585	nein
